id,roberta_neg,roberta_neu,roberta_pos,author,content,country,date_time,language,number_of_likes,number_of_shares
7.77086e+17,0.051976483,0.5162223,0.4318013,cnnbrk,"Author W.P. Kinsella, whose book inspired the movie “Field of Dreams,” has died at age 81. https://t.co/n79cpd5ubn https://t.co/E2DtE8yvqe",,17/09/2016 10:06,en,550,354
7.77032e+17,0.08371431,0.5096598,0.40662584,katyperry,When you write such a fire lyric that you give yourself hives 🔥⛑😵,,17/09/2016 06:28,en,22196,6261
7.76895e+17,0.072559476,0.8693341,0.05810644,katyperry,secret hipster but generally a voice of the gp,,16/09/2016 21:24,en,13861,4070
7.76678e+17,0.0010739289,0.014137526,0.98478854,katyperry,@GraceVanderWaal Congrats! You have it. Protect it and keep 🎸ing and ✏️ing...it will always serve you ❤️,,16/09/2016 07:05,en,6888,2194
7.76665e+17,0.022764223,0.6102535,0.36698234,katyperry,Ayyye...It's all about the long plaaaaay...,,16/09/2016 06:12,en,13247,3957
7.76496e+17,0.05998112,0.33555257,0.6044663,katyperry,😩 proud mummy 😩 https://t.co/kj16ue6aiQ,,15/09/2016 19:01,en,9447,2788
7.76345e+17,0.2197729,0.7434613,0.036765747,katyperry,my locations tho idk https://t.co/X7XlNUWeEk,,15/09/2016 08:59,en,7386,2011
7.76345e+17,0.2197729,0.7434613,0.036765747,cnnbrk,Woman who police photographed passed out in car after alleged OD is due in court today. https://t.co/vmcOpQmw07 https://t.co/L2754xsSnm,,15/09/2016 08:59,en,517,295
7.76229e+17,0.020556044,0.3436142,0.63582975,katyperry,When ur so creatively busy that you look down and realize you can make a hair do from your pit hair that's grown since igaf. Tight 😎,,15/09/2016 01:18,en,19553,4964
7.76142e+17,0.10265732,0.7968742,0.10046853,katyperry,What if I just made a record full of scatting covers cc @getglucky cc @JackGarratt,,14/09/2016 19:32,en,9133,2423
7.7613e+17,0.061765283,0.82541025,0.11282451,katyperry,Suggestion for next iPhone update: Person gets notification when they've been screen shotted and sent to group chat (tbh me),,14/09/2016 18:46,en,23381,7677
7.7613e+17,0.061765283,0.82541025,0.11282451,KimKardashian,@itsKELSEYtho happy birthday beautiful doll!!! 🎂🎂🎂,,14/09/2016 18:48,en,355,68
7.76105e+17,0.08046287,0.83401644,0.0855208,katyperry,@kanyewest unplug to connect.,,14/09/2016 17:05,en,4715,1830
7.75531e+17,0.008095016,0.23921603,0.752689,katyperry,Helped deliver my sister's baby at 2pm &amp; am in the studio by 8pm. GET A GIRL THAT CAN DO BOTH❗️👶🏻🎤,,13/09/2016 03:07,en,35276,7934
7.75454e+17,0.0023310403,0.032378417,0.9652905,katyperry,HAPPY TO HEAR YOU ARE HUMAN!💪🏼Stay Strong💪🏼 @HillaryClinton,,12/09/2016 22:00,en,12628,3466
7.75454e+17,0.0023310403,0.032378417,0.9652905,YouTube,A Paralympian shows off his incredible ride → https://t.co/7CdzHGvvoI https://t.co/4LR7AhzD8Q,,12/09/2016 22:00,en,1130,235
7.75092e+17,0.55237204,0.39734277,0.050285194,katyperry,fkinsnapss's video https://t.co/URPKvQnOna this might be too much but idc,,11/09/2016 22:02,en,8243,2348
7.7509e+17,0.7333083,0.25244632,0.014245314,katyperry,It was rigged from the get  https://t.co/hkKIyfd95u,,11/09/2016 21:53,en,10253,2748
7.7509e+17,0.7333083,0.25244632,0.014245314,KimKardashian,Rob &amp; Chyna are revealing the if its a boy or a girl tonight! What do you guys think they are having???,,11/09/2016 21:53,en,14379,1731
7.75083e+17,0.05948575,0.7714516,0.16906264,katyperry,@JunkyGS you know me well,,11/09/2016 21:24,en,2766,787
7.75082e+17,0.8903525,0.09552552,0.014122004,katyperry,"Just went to a child's party and am now dissecting the lyrics to Rosie Posie, Rock A Bye Baby &amp; This Little Piggy 💀 TBH some f*ed up stuff.",,11/09/2016 21:20,en,19133,4429
7.75082e+17,0.8903525,0.09552552,0.014122004,ddlovato,My little baby https://t.co/KJ2ujiNnLD,,11/09/2016 21:22,en,35755,10555
7.74888e+17,0.006744742,0.055133693,0.93812156,katyperry,I love you pre internet.,,11/09/2016 08:32,en,20936,6190
7.74816e+17,0.13627532,0.71490294,0.14882176,katyperry,Ayyye anyone at @drake show have an extra baby wipe for my white @AdidasBoosts my leg makeup is dripping,,11/09/2016 03:44,en,16224,4162
7.74729e+17,0.0035676744,0.16621001,0.8302223,katyperry,Cheesecakes here. Ily ❤️,,10/09/2016 21:58,en,19943,5407
7.74729e+17,0.0035676744,0.16621001,0.8302223,katyperry,@lilithia thanks for the reminder,,10/09/2016 21:58,en,4098,949
7.74729e+17,0.0035676744,0.16621001,0.8302223,YouTube,New @ChiliPeppers has us feeling like → https://t.co/ZhcLcMkJGK https://t.co/nSccW7GySo,,10/09/2016 22:00,en,1126,213
7.74728e+17,0.019266305,0.8528849,0.12784886,katyperry,"@UltimateBeyHive I don't think, I listen. 🙏🏼",,10/09/2016 21:57,en,5516,1994
7.74728e+17,0.019266305,0.8528849,0.12784886,katyperry,@DailyMendesLife @ShawnMendes talent,,10/09/2016 21:53,en,10203,5296
7.74727e+17,0.40401864,0.52132,0.074661344,katyperry,@royale_lala @Musicnews_feed what do you want a picture of today's newspaper by my head?,,10/09/2016 21:52,en,4055,1207
7.74727e+17,0.40401864,0.52132,0.074661344,katyperry,@HoliestKaty never finished it :-/,,10/09/2016 21:51,en,3993,1160
7.74727e+17,0.40401864,0.52132,0.074661344,katyperry,@greenIight thanks but painful,,10/09/2016 21:49,en,3826,1070
7.74727e+17,0.40401864,0.52132,0.074661344,KimKardashian,Love this look! Clear thigh high boots 😍👅🔥 YEEZY SEASON 4 https://t.co/U0HJKqDslK,,10/09/2016 21:50,en,12039,2111
7.74726e+17,0.013114055,0.49880832,0.4880776,katyperry,@Gagas_Illusion I hated those days,,10/09/2016 21:48,en,10429,5628
7.74726e+17,0.013114055,0.49880832,0.4880776,katyperry,@lesbiyonce *listens to I love Kanye once*,,10/09/2016 21:46,en,4562,1391
7.74725e+17,0.002182926,0.09671096,0.9011062,katyperry,@likelivingart wait is that like an early 2000's ref? Ily,,10/09/2016 21:44,en,3279,797
7.74725e+17,0.002182926,0.09671096,0.9011062,katyperry,@blurryhface SO MUCH,,10/09/2016 21:41,en,8817,3956
7.74725e+17,0.002182926,0.09671096,0.9011062,katyperry,@lordofgiraffex yes 🙏🏼 and yes,,10/09/2016 21:41,en,4757,1796
7.74724e+17,0.5580238,0.42002335,0.021952849,katyperry,"@ifuseekamy_ me too, I'm not perfect bb",,10/09/2016 21:41,en,5753,2763
7.74724e+17,0.5580238,0.42002335,0.021952849,katyperry,@legendarymalek crap I meant *don't. I hate typos.,,10/09/2016 21:39,en,2894,816
7.74724e+17,0.5580238,0.42002335,0.021952849,katyperry,@hausoframez I have always been this way. Check the timeline.,,10/09/2016 21:38,en,3616,1078
7.74724e+17,0.5580238,0.42002335,0.021952849,katyperry,@kuntyewest hunny id unstan myself,,10/09/2016 21:37,en,7320,3300
7.74723e+17,0.27131227,0.68462884,0.044058885,katyperry,@chIoekardashian @theIife @handstomyseIf @legendarylovers @cIosetoyou lucky,,10/09/2016 21:35,en,2645,645
7.74723e+17,0.27131227,0.68462884,0.044058885,katyperry,@Gagas_Fandom so what you're saying is it's Opposite Day,,10/09/2016 21:35,en,2909,767
7.74722e+17,0.013729602,0.40048826,0.5857822,katyperry,"@legendarymalek bb I've always been an open book bearer of light done come for me, love you.",,10/09/2016 21:33,en,3203,1004
7.74722e+17,0.013729602,0.40048826,0.5857822,katyperry,@thinagedream be still my heart,,10/09/2016 21:31,en,3201,918
7.74722e+17,0.013729602,0.40048826,0.5857822,instagram,The most stylish 3-year-old ever (via @BuzzfeedIndia) https://t.co/HQPrIcifDY,,10/09/2016 21:30,en,688,149
7.74721e+17,0.6428093,0.34249642,0.014694247,katyperry,@ConditionalBabe too much for me but I love,,10/09/2016 21:28,en,3053,830
7.74721e+17,0.6428093,0.34249642,0.014694247,katyperry,@dannysuschrist @DrJillStein you have no facts or context bb o,,10/09/2016 21:26,en,2928,785
7.7472e+17,0.024049966,0.77614486,0.19980522,katyperry,@prismdluxe ur right I've had too much truth tea this morn,,10/09/2016 21:25,en,3222,946
7.7472e+17,0.024049966,0.77614486,0.19980522,katyperry,"@HerWonkEye @katycatsophia @camilasviews if she says sorry, sure!",,10/09/2016 21:23,en,32579,23580
7.7472e+17,0.024049966,0.77614486,0.19980522,katyperry,@GagaLovesBey get a new approach bb,,10/09/2016 21:23,en,6045,3119
7.7472e+17,0.024049966,0.77614486,0.19980522,katyperry,@ShadyKatyFacts girl trust the process,,10/09/2016 21:22,en,3391,1152
7.74719e+17,0.27828458,0.69316405,0.028551353,katyperry,"@LimaLimoncia love this, we can't say hate ok",,10/09/2016 21:20,en,2669,740
7.74719e+17,0.27828458,0.69316405,0.028551353,katyperry,@heavymetaIovers sorry I went too far. Love ya,,10/09/2016 21:19,en,2597,691
7.74719e+17,0.27828458,0.69316405,0.028551353,katyperry,"@heavymetaIovers pink drink, look it up basics",,10/09/2016 21:19,en,2963,848
7.74719e+17,0.27828458,0.69316405,0.028551353,katyperry,@dannysuschrist whut like trump?,,10/09/2016 21:18,en,2954,811
7.74718e+17,0.5652546,0.41208106,0.022664275,katyperry,@waIkingonair yes this,,10/09/2016 21:16,en,2199,577
7.74718e+17,0.5652546,0.41208106,0.022664275,katyperry,@katycatsophia @camilasviews JK ily,,10/09/2016 21:14,en,3310,812
7.74718e+17,0.5652546,0.41208106,0.022664275,katyperry,@katycatsophia @camilasviews don't make me come back to SB and sit ya down,,10/09/2016 21:13,en,2532,750
7.74717e+17,0.0027187269,0.020438986,0.97684234,katyperry,@Eduardo_KatyCat this is art bb,,10/09/2016 21:12,en,2482,694
7.74717e+17,0.0027187269,0.020438986,0.97684234,katyperry,@katyswetdream like he deserves a full scholarship somewhere,,10/09/2016 21:10,en,3627,895
7.74717e+17,0.0027187269,0.020438986,0.97684234,katyperry,@katherynsgod not you but I love this feature cc @instagram,,10/09/2016 21:09,en,2208,609
7.74716e+17,0.09285888,0.78203785,0.12510328,katyperry,@camilasviews well that's fine cause there isn't one rn so 👋🏼,,10/09/2016 21:08,en,5257,1648
7.74716e+17,0.09285888,0.78203785,0.12510328,katyperry,@katystddbr it's dna,,10/09/2016 21:07,en,2210,627
7.74716e+17,0.09285888,0.78203785,0.12510328,katyperry,@katyboobies too many drinks,,10/09/2016 21:06,en,2195,626
7.74716e+17,0.09285888,0.78203785,0.12510328,katyperry,@katyboobies Saturday,,10/09/2016 21:06,en,2179,603
7.74715e+17,0.40211895,0.5413992,0.05648191,katyperry,@royaItyler that subtle soft touch of the lip is everything,,10/09/2016 21:04,en,2118,589
7.74715e+17,0.40211895,0.5413992,0.05648191,katyperry,@royaItyler ur a fav,,10/09/2016 21:04,en,2210,597
7.74715e+17,0.40211895,0.5413992,0.05648191,katyperry,@nothingfaiIs pink drank,,10/09/2016 21:03,en,2286,611
7.74715e+17,0.40211895,0.5413992,0.05648191,katyperry,"@Iegendarylovers ish, when I'm not doing life",,10/09/2016 21:02,en,2063,588
7.74714e+17,0.045037795,0.89673877,0.058223464,katyperry,"@kathrynluck_ I have 100 like pee wee, u know this",,10/09/2016 21:01,en,2089,648
7.74714e+17,0.045037795,0.89673877,0.058223464,katyperry,@DJ_Summers1999 yeah sorry,,10/09/2016 21:00,en,3460,861
7.74714e+17,0.045037795,0.89673877,0.058223464,katyperry,@prismaticIights legend,,10/09/2016 21:00,en,2147,623
7.74714e+17,0.045037795,0.89673877,0.058223464,katyperry,@mendesperry it took me 3 to choose. Ur welcome.,,10/09/2016 20:59,en,3164,772
7.74714e+17,0.045037795,0.89673877,0.058223464,katyperry,@katycatghita @Mark_KatyCat @ShannonFlynn2 @iwasdivine @KatysMyHabibi undiagnosed add to be exact. Gonna web MD it.,,10/09/2016 20:58,en,2029,568
7.74713e+17,0.52556306,0.4345055,0.03993144,katyperry,@skywaterr artichoke,,10/09/2016 20:55,en,2172,616
7.74713e+17,0.52556306,0.4345055,0.03993144,katyperry,@XJoJoSpearsX I'm in my polka dot robe chillin waiting for a Cheesecake Factory delivery 💁🏻,,10/09/2016 20:55,en,4374,1172
7.74713e+17,0.52556306,0.4345055,0.03993144,katyperry,@alwaysbeperry you don't know your own strength bb,,10/09/2016 20:54,en,2184,679
7.74712e+17,0.3871448,0.54910624,0.06374894,katyperry,@skoglyrihanna @chIoekardashian looks like you don't know my calendar 💅🏼,,10/09/2016 20:52,en,2444,755
7.7471e+17,0.21164139,0.7379771,0.050381504,katyperry,@Brookeenloe1 I know you are but what am I,,10/09/2016 20:42,en,2939,871
7.7471e+17,0.21164139,0.7379771,0.050381504,cnnbrk,"Greta Friedman, nurse kissed by sailor in iconic V-J Day photo, has died, her son says. https://t.co/qGxhdIlRgy https://t.co/dPWsyRuMK3",,10/09/2016 20:45,en,2189,1560
7.74709e+17,0.25285327,0.668988,0.07815882,katyperry,@HONEYMOONPRISM girl bye,,10/09/2016 20:39,en,3088,1005
7.74707e+17,0.0057199025,0.6070101,0.38726997,katyperry,@ShannonFlynn2 @drunkby6 go to East Beach tacos too and get the shrimp tacos 😜,,10/09/2016 20:32,en,2382,753
7.74659e+17,0.055849455,0.26698795,0.67716265,katyperry,. @emelisande I am ready to lose it and then recover!!! Bring the truth! ❤️,,10/09/2016 17:20,en,9315,2342
7.74511e+17,0.017194089,0.5573053,0.4255006,katyperry,flare 💅🏼,,10/09/2016 07:34,en,14859,4394
7.74454e+17,0.06501215,0.8394844,0.09550343,katyperry,FrIdAy StUdIo ViBeZ 🎸 https://t.co/PYLgMFzUKg,,10/09/2016 03:47,en,23311,7827
7.74155e+17,0.97290117,0.02490582,0.002193029,katyperry,"Turkish delights are DISGUSTING, it's a FARCE cc: Chronicles of Narnia",,09/09/2016 08:00,en,17006,5157
7.74155e+17,0.97290117,0.02490582,0.002193029,ArianaGrande,@NICKIMINAJ love you forever,,09/09/2016 07:56,en,23993,11251
7.73988e+17,0.007470656,0.36139035,0.63113904,katyperry,If you are moved watching the video pls continue to support the other Pulse survivors by donating here: https://t.co/oOMBAfq1k4,,08/09/2016 20:56,en,10133,3599
7.73987e+17,0.0009237146,0.030305259,0.96877104,katyperry,"I was so inspired by @OnePulseTony story &amp; strength that I had to meet him, here's a preview https://t.co/SDisjkbUmu https://t.co/lC9EpqRkep",,08/09/2016 20:52,en,16294,5472
7.73975e+17,0.0018103146,0.016200472,0.98198915,katyperry,Don't miss these happy tears today! 😭❤️😭 https://t.co/kn1enNdDi5,,08/09/2016 20:01,en,20149,6699
7.73975e+17,0.0018103146,0.016200472,0.98198915,cnnbrk,"Americans expect Clinton to outperform Trump at first presidential debate, CNN/ORC poll shows. https://t.co/ARChV1lVUP",,08/09/2016 20:02,en,707,240
7.73386e+17,0.0054920376,0.15274441,0.84176356,katyperry,That's glam 💅🏼,,07/09/2016 05:03,en,15720,5317
7.73374e+17,0.5450679,0.4312462,0.023685869,katyperry,@KaceyMusgraves fraudulent wishes 😔,,07/09/2016 04:14,en,3199,1116
7.7308e+17,0.0047112373,0.27363136,0.72165745,katyperry,Caught one 😌🎣 🎶,,06/09/2016 08:47,en,18409,5398
7.72951e+17,0.035634317,0.72898805,0.23537758,katyperry,Every1 wants to b a butterfly butcha gotsa learn how to crawl b4 u ball okurrr 👋🏼 @ Santa… https://t.co/DcMyu7i3Xf,,06/09/2016 00:12,en,11036,2949
7.72908e+17,0.0018657399,0.20719081,0.7909434,katyperry,H70thBD to my inspo Freddie Mercury❗Give some 👀 to The Mercury Phoenix Trust - Fighting AIDS 🌎 #FFADAYO @The_MPT ❤️ https://t.co/qy28Ms6BB8,,05/09/2016 21:23,en,18168,5220
7.72123e+17,0.0076769004,0.68136656,0.31095648,katyperry,👼🏻 luminary fairy 👼🏻 @ Burning Man https://t.co/N2ENwLknBt,,03/09/2016 17:23,en,12266,3454
7.69999e+17,0.33609197,0.6027339,0.061174124,katyperry,bout to get savage af https://t.co/E4T7jhsY5Q,,28/08/2016 20:45,en,11516,3366
7.6932e+17,0.0012617714,0.38680953,0.61192876,katyperry,🎶 I’m co-hosting the @IHRCountdown w/my friend @OnAirRomeo this weekend! Listen right here: https://t.co/csHsAZWCXr @iHeartRadio 🎶,,26/08/2016 23:47,en,9466,2982
7.6922e+17,0.051773395,0.50808764,0.44013903,katyperry,"For your freakin weekend: #RISE REMIXES BY @PURITY_RING, @MonsieurAdi &amp; @TALAOFFICIAL https://t.co/QRbWiqNN8i🤘🏻😎🤘🏻 https://t.co/Q8PUkNoqwc",,26/08/2016 17:09,en,11025,3807
7.6922e+17,0.051773395,0.50808764,0.44013903,britneyspears,Found out @JKCorden is ticklish &amp; he looks GREAT in the BOMT outfit on @latelateshow #CarpoolKaraoke 🙊 https://t.co/nli4khU6d7,,26/08/2016 17:09,en,6190,2490
7.68938e+17,0.004031218,0.5592116,0.4367572,katyperry,"#TBT my 1st 🔥burn🔥 Round ✌🏼️ ready, right @mkives ⁉️ https://t.co/enckT5XTra",,25/08/2016 22:27,en,10163,3048
7.68858e+17,0.0027663184,0.11320926,0.8840244,katyperry,Thought you had all of the shades? Introducing 🐯TAME TIGER🐯: https://t.co/HmEqNRf1Nq. Fun surprise for you when you Tweet #KATYxCOVERGIRL!,,25/08/2016 17:08,en,13827,4156
7.6854e+17,0.9413018,0.053102568,0.0055956105,katyperry,"Do not give your eyeballs to this racist, hate-filled, misogynoir crime. I #StandWithLeslie ❤️",,24/08/2016 20:07,en,31546,11905
7.6854e+17,0.9413018,0.053102568,0.0055956105,cnnbrk,"New battleground state CNN/ORC polling: Tight race in North Carolina, Trump lead in Arizona. https://t.co/yL0QZVKqZh https://t.co/EFl0yH94dI",,24/08/2016 20:05,en,232,103
7.678e+17,0.03698576,0.35589916,0.60711503,katyperry,The Olympics may be over but dad hats will never die 😎 : https://t.co/8MwcYpzAB7 https://t.co/oeMC7CMdba,,22/08/2016 19:06,en,25501,6950
7.678e+17,0.03698576,0.35589916,0.60711503,justinbieber,Big bro got a film this Friday. Congrats @Usher . #HandsOfStone https://t.co/GExObBhT2a,,22/08/2016 19:04,en,110584,45511
7.67113e+17,0.5469731,0.3259515,0.12707537,katyperry,Check out this brilliantly made video that is already giving me anxiety: Washed Up Together by Knox Hamilton 😶 https://t.co/SGZAQCHTI8,,20/08/2016 21:34,en,14237,3565
7.67027e+17,0.0008239014,0.013151068,0.98602504,katyperry,happy saturday ❤️ https://t.co/FgWTxW3Rbt,,20/08/2016 15:55,en,14267,3553
7.65686e+17,0.09783119,0.7256046,0.17656419,katyperry,GUYS - Remember that SWEAT 💦 I was talking about? Here it is: https://t.co/gKlbjKQhsn. #MakingofRise,,16/08/2016 23:03,en,12467,4266
7.65675e+17,0.007828222,0.8518348,0.14033696,katyperry,Some behind-the-scenes 📸 at my MAGIC launch yesterday for my new kicks 👠 https://t.co/NE1T8XkmPK https://t.co/tw0lbYJM6Z,,16/08/2016 22:23,en,22443,5635
7.65266e+17,0.00094309595,0.1427612,0.85629565,katyperry,Get ready for my ❤️ &amp; 👠 coming to stores Spring 2017❗️ https://t.co/ea1nEeDCXt,,15/08/2016 19:17,en,14997,4659
7.64641e+17,0.0015987523,0.07690492,0.92149633,katyperry,Collector of miniatures 😍 https://t.co/rAgImFwjtc,,14/08/2016 01:51,en,12376,3298
7.63949e+17,0.07791116,0.8439376,0.07815126,katyperry,Me rn: https://t.co/TXnP3hubAy,,12/08/2016 04:02,en,11697,3861
7.63947e+17,0.04907245,0.5278022,0.4231254,katyperry,Can someone please translate what this adorable toddler is advertising about the circus coming… https://t.co/Fj18B2yBq8,,12/08/2016 03:55,en,13241,3344
7.63439e+17,0.27033326,0.61660147,0.113065295,katyperry,"I know it's a little cheeky, butt... 

Cycling in The ile de re, France 🇫🇷 https://t.co/AKUsAM0kG5",,10/08/2016 18:16,en,14113,4338
7.63439e+17,0.27033326,0.61660147,0.113065295,instagram,"“When you look a lion in the eyes, you can see why they’re king of the jungle.” —Axel Primmer #WorldLionDay 🦁 https://t.co/Bp8zuNprhz",,10/08/2016 18:15,en,1065,302
7.61672e+17,0.02986399,0.83662677,0.13350926,katyperry,#Rio2016 ARE YOU READY TO #RISE https://t.co/QtFBSCQAPY,,05/08/2016 21:17,en,39501,15947
7.61494e+17,0.34657612,0.5579029,0.09552105,katyperry,@iwasdivine no way❗️,,05/08/2016 09:26,en,4408,1093
7.61493e+17,0.28190926,0.68010074,0.037990037,katyperry,@ohmyjurassic I have a large cushion 😛,,05/08/2016 09:26,en,4036,1024
7.61493e+17,0.28190926,0.68010074,0.037990037,katyperry,"@xamyrosex no pain, no gain. 😵",,05/08/2016 09:24,en,3951,1131
7.61493e+17,0.28190926,0.68010074,0.037990037,katyperry,@katysmoonlight I must have been inspired from your hair...,,05/08/2016 09:23,en,3445,882
7.61493e+17,0.28190926,0.68010074,0.037990037,katyperry,@hotncolds swallowing lots of rain water?,,05/08/2016 09:22,en,3281,936
7.61492e+17,0.0018715468,0.21957338,0.7785551,katyperry,"@KatysPrismLight shot for 3 days in Utah, Directed by the incredibly talented Paul Gore. 📽",,05/08/2016 09:18,en,3466,1063
7.61491e+17,0.41664875,0.48892862,0.09442264,katyperry,"@Lilly_Jnes yes, about something that can take you so high but also almost take you out completely...",,05/08/2016 09:14,en,2945,871
7.61483e+17,0.0021349895,0.052147735,0.9457173,katyperry,@akaruikaty great work 🎨,,05/08/2016 08:43,en,3103,916
7.61481e+17,0.0013831713,0.15110947,0.8475073,katyperry,It's that Phoenix in me ♏️ https://t.co/UdCEvMl9Ee,,05/08/2016 08:36,en,13254,4183
7.61481e+17,0.0013831713,0.15110947,0.8475073,cnnbrk,"DHL cargo plane skids off  runway, ends up on road near airport in Bergamo, Italian Civil Aviation Authority says. https://t.co/xFx2cgrElj",,05/08/2016 08:36,en,257,273
7.61358e+17,0.0045403074,0.6520863,0.34337336,katyperry,"ALSO, you can watch the video in its entirety again on NBC’s Rio Olympics Preview Special TONIGHT in the 8 pm ET/PT hour 📺 #Rio2016",,05/08/2016 00:28,en,16970,5837
7.61352e+17,0.0017023168,0.08254263,0.9157551,katyperry,"Through the blood, sweat (lots of it), and tears, we keep rising 💪🏼 Finally, my new video for #RISE: https://t.co/ReySW4J9dW",,05/08/2016 00:04,en,35906,15595
7.60087e+17,0.0019390956,0.39352986,0.60453105,katyperry,AUGUST 4TH we #RISE: https://t.co/BdhKutGXCG,,01/08/2016 12:18,en,19337,8529
7.59934e+17,0.003292989,0.07693385,0.91977316,katyperry,@perryhumorr so glad u kno what's up,,01/08/2016 02:10,en,3490,950
7.59934e+17,0.003292989,0.07693385,0.91977316,KimKardashian,I love the show WAGS.,,01/08/2016 02:07,en,8342,2510
7.59932e+17,0.52035105,0.44834805,0.031300854,katyperry,"@YikesJonathan well I'm not really one of them, so.",,01/08/2016 02:03,en,3196,898
7.59885e+17,0.012888968,0.89137536,0.09573572,katyperry,"Hanging with my Habibi's, follow my bb's rubyrankin thealekovski cydney_moore https://t.co/1aCie2GBoY",,31/07/2016 22:53,en,9968,2802
7.59862e+17,0.029779702,0.9225069,0.047713354,katyperry,Is the Pokemon game the modern day Pied Piper?,,31/07/2016 21:25,en,19155,6063
7.59785e+17,0.0009248085,0.1209549,0.8781203,katyperry,FIRST 👀 at my brand new @COVERGIRL commercial for the #KATYxCOVERGIRL collection! 💋 https://t.co/b6L1wngzzu,,31/07/2016 16:16,en,25196,7710
7.58967e+17,0.0026199159,0.12585275,0.8715274,katyperry,@truebluedeluxe going to sleep now bb ❤️,,29/07/2016 10:08,en,3503,1004
7.58966e+17,0.7774329,0.20415407,0.018413052,katyperry,@thedutchass untrue,,29/07/2016 10:03,en,3042,857
7.58965e+17,0.03403383,0.5644501,0.40151608,katyperry,@wtfkates miss u bb,,29/07/2016 10:00,en,3468,1165
7.58964e+17,0.15560292,0.76498693,0.07941019,katyperry,@FerrasEU don't.give.up.,,29/07/2016 09:55,en,2535,737
7.58964e+17,0.15560292,0.76498693,0.07941019,katyperry,@katyscrush @katyssunlight @typosqween calm down,,29/07/2016 09:54,en,2606,747
7.58963e+17,0.0023101727,0.13220692,0.86548287,katyperry,@katyssunlight @typosqween right,,29/07/2016 09:50,en,2364,681
7.58963e+17,0.0023101727,0.13220692,0.86548287,katyperry,@Adoreeeperry @KatyPerryFrance that nickname call out ❤️,,29/07/2016 09:49,en,2246,686
7.58962e+17,0.0014413046,0.012288767,0.9862699,katyperry,@_CoolKatyCat I was waiting for this edit,,29/07/2016 09:47,en,2741,935
7.58962e+17,0.0014413046,0.012288767,0.9862699,katyperry,@typosqween that wonk eye tho,,29/07/2016 09:46,en,2538,800
7.58962e+17,0.0014413046,0.012288767,0.9862699,katyperry,@sella_sandra I love y'all's deep dives,,29/07/2016 09:45,en,2299,695
7.5896e+17,0.044017345,0.84966546,0.106317185,katyperry,@caitsperry takes a village bb,,29/07/2016 09:38,en,2350,709
7.58959e+17,0.64790046,0.33563894,0.016460558,katyperry,@NicoTheKatyCat haters know that was photo shopped.,,29/07/2016 09:33,en,2529,847
7.58957e+17,0.019012172,0.5346702,0.44631764,katyperry,@DerekBlasberg same one I sang into for @POTUS 💅🏼🎤✨,,29/07/2016 09:27,en,2299,711
7.58897e+17,0.0014574791,0.012506079,0.9860364,katyperry,. @sofifii Lando put that one in. ❤️,,29/07/2016 05:29,en,8342,2193
7.58897e+17,0.0014574791,0.012506079,0.9860364,katyperry,". @shannonwoodward well, you taught me the real definition of what it means to be a Feminist &amp; I forever love you for it. ❤️ #proudfeminist",,29/07/2016 05:29,en,9356,2768
7.58833e+17,0.002020036,0.14908458,0.8488953,katyperry,DON'T FORGET TO TEXT KATY PERRY TO 47246. 🎤🎉🇺🇸 COMING UP!,,29/07/2016 01:13,en,14718,4373
7.5874e+17,0.003469315,0.30364528,0.6928854,katyperry,guess where I am @ 2016 Democratic National Convention https://t.co/ItcedULmK8,,28/07/2016 19:06,en,11473,3303
7.5874e+17,0.003469315,0.30364528,0.6928854,katyperry,I'm 🎤 for @HillaryClinton at the @DemConvention tonight! Text KATY PERRY to 47246 to get a link to watch before I take the stage and...#RISE,,28/07/2016 19:04,en,15568,4400
7.58501e+17,0.08774325,0.46498936,0.44726735,katyperry,"""Don't boo, VOTE!"" @BarackObama spit that🔥🔥🔥",,28/07/2016 03:15,en,23512,7466
7.58372e+17,0.0033681048,0.2804712,0.7161607,katyperry,Just landed in Philly for #DemsInPhilly ready to listen and learn... 🙏🏼📚🌎,,27/07/2016 18:43,en,17631,4363
7.57668e+17,0.0010848934,0.008133562,0.9907815,katyperry,WHAT A GREAT WEEK❗️Thanks to you guys for supporting music &amp; to radio adding &amp; playing it everywhere. 🙌🏼 #RISING 🙌🏼 https://t.co/wKrB5e2qjz,,25/07/2016 20:03,en,16612,5677
7.57607e+17,0.0019371985,0.4021044,0.5959584,katyperry,"EXCLUSIVE! Unlock the #KatyKatHouse for brand new vids &amp; more from me, @COVERGIRL, &amp; the Katy Kat Collection! https://t.co/90z6YGdgbD",,25/07/2016 16:01,en,12707,4340
7.56762e+17,0.005330845,0.12654756,0.8681216,katyperry,@jackygerardchan ur nice.,,23/07/2016 08:05,en,3883,1003
7.56761e+17,0.06301522,0.85823303,0.07875181,katyperry,my son! https://t.co/i6bwWsFdzO,,23/07/2016 08:02,en,10957,3105
7.56761e+17,0.06301522,0.85823303,0.07875181,katyperry,@chIoekardashian me 2 duh,,23/07/2016 08:01,en,3411,997
7.5676e+17,0.34045383,0.56495637,0.09458983,katyperry,@BREWMYSTEW hello,,23/07/2016 07:57,en,2847,786
7.5676e+17,0.34045383,0.56495637,0.09458983,katyperry,@katycatsophia @yourperrydise @katyswildfire I'm shook,,23/07/2016 07:56,en,2803,803
